BranchAddress,JumpTarget,Taken
0x29e8,0x26e1,0
0x29ec,0x2d96,0
0x29f0,0x2e6d,0
0x29f4,0x27b4,1
0x27b4,0x24b5,1
0x24b5,0x2d0e,0
0x24b9,0x2bf6,0
0x24bd,0x22e9,0
0x24c1,0x2cc4,0
0x24c5,0x2a5f,1
0x2a5f,0x2f79,1
0x2f79,0x299c,1
0x299c,0x2821,0
0x29a0,0x2dad,0
0x29a4,0x2193,1
0x2193,0x2d65,0
0x2197,0x29af,0
0x219b,0x2051,1
0x2051,0x29f2,1
0x29f2,0x2a14,0
0x29f6,0x20d5,0
0x29fa,0x26b1,0
0x29fe,0x26ee,0
0x2a02,0x29ef,0
0x2a06,0x2d3f,0
0x2a0a,0x2b35,0
0x2a0e,0x2e73,1
0x2e73,0x255f,1
0x255f,0x2add,0
0x2563,0x218f,0
0x2567,0x2d57,0
0x256b,0x24a9,0
0x256f,0x2b51,1
0x2b51,0x2c07,0
0x2b55,0x22ba,0
0x2b59,0x26ce,0
0x2b5d,0x26fc,1
0x26fc,0x2906,1
0x2906,0x2b51,1
0x2b51,0x287a,1
0x287a,0x2db4,0
0x287e,0x264c,0
0x2882,0x2581,0
0x2886,0x24e7,0
0x288a,0x2f4b,1
0x2f4b,0x21c2,1
0x21c2,0x2916,0
0x21c6,0x293f,1
0x293f,0x2ce8,0
0x2943,0x28ec,0
0x2947,0x2892,0
0x294b,0x2ce1,0
0x294f,0x2558,0
0x2953,0x2f4e,1
0x2f4e,0x28c3,1
0x28c3,0x2cba,0
0x28c7,0x2ae0,0
0x28cb,0x2a53,0
0x28cf,0x26a1,0
0x28d3,0x2ebc,0
0x28d7,0x2b2f,1
0x2b2f,0x2286,0
0x2b33,0x217e,1
0x217e,0x2c34,0
0x2182,0x2f8e,0
0x2186,0x2ff8,0
0x218a,0x2bde,0
0x218e,0x22af,1
0x22af,0x29db,1
0x29db,0x2260,0
0x29df,0x2d49,1
0x2d49,0x2649,0
0x2d4d,0x278c,1
0x278c,0x2eea,1
0x2eea,0x23de,0
0x2eee,0x20b2,0
0x2ef2,0x25b5,0
0x2ef6,0x254c,0
0x2efa,0x2b27,0
0x2efe,0x2cb5,0
0x2f02,0x2736,1
0x2736,0x2e7a,0
0x273a,0x2ced,0
0x273e,0x2894,0
0x2742,0x2f40,0
0x2746,0x2085,0
0x274a,0x2768,1
0x2768,0x2daa,0
0x276c,0x2fa5,0
0x2770,0x25f0,0
0x2774,0x2124,1
0x2124,0x2fb7,0
0x2128,0x2ea9,0
0x212c,0x2214,0
0x2130,0x2a02,0
0x2134,0x2944,0
0x2138,0x2df3,1
0x2df3,0x22cf,0
0x2df7,0x2b8f,0
0x2dfb,0x29d7,1
0x29d7,0x2540,0
0x29db,0x2390,0
0x29df,0x2049,1
0x2049,0x237a,0
0x204d,0x2282,1
0x2282,0x2e80,0
0x2286,0x28a3,0
0x228a,0x2808,0
0x228e,0x2512,0
0x2292,0x225e,0
0x2296,0x236a,0
0x229a,0x214f,0
0x229e,0x2ace,0
0x22a2,0x2711,0
0x22a6,0x2641,0
0x22aa,0x2545,0
0x22ae,0x2ab1,0
0x22b2,0x2110,0
0x22b6,0x2c2f,0
0x22ba,0x2899,1
0x2899,0x2497,0
0x289d,0x2c10,0
0x28a1,0x29e5,0
0x28a5,0x2292,1
0x2292,0x26f1,0
0x2296,0x2345,0
0x229a,0x2c57,0
0x229e,0x21a6,0
0x22a2,0x2534,0
0x22a6,0x242a,1
0x242a,0x226a,0
0x242e,0x27f7,1
0x27f7,0x2337,1
0x2337,0x2a91,0
0x233b,0x2165,1
0x2165,0x24a5,0
0x2169,0x2773,1
0x2773,0x2b5a,0
0x2777,0x2ca8,0
0x277b,0x28ad,0
0x277f,0x2304,0
0x2783,0x2de4,0
0x2787,0x2c4e,0
0x278b,0x253b,1
0x253b,0x2bb1,0
0x253f,0x2cbd,0
0x2543,0x206a,0
0x2547,0x214c,0
0x254b,0x278c,1
0x278c,0x29f3,0
0x2790,0x2623,0
0x2794,0x23f4,0
0x2798,0x24b8,0
0x279c,0x2d13,0
0x27a0,0x20a9,1
0x20a9,0x29f3,0
0x20ad,0x2138,0
0x20b1,0x2bc4,0
0x20b5,0x2e88,1
0x2e88,0x2ac2,1
0x2ac2,0x2b16,1
0x2b16,0x20f6,0
0x2b1a,0x2a8e,0
0x2b1e,0x29a9,0
0x2b22,0x297b,1
0x297b,0x2173,0
0x297f,0x2806,1
0x2806,0x2c68,0
0x280a,0x2806,0
0x280e,0x262c,0
0x2812,0x28a9,0
0x2816,0x24cc,0
0x281a,0x2701,0
0x281e,0x27d8,0
0x2822,0x2c2b,1
0x2c2b,0x2e32,1
0x2e32,0x2eb8,1
0x2eb8,0x21e3,1
0x21e3,0x20f0,1
0x20f0,0x2756,0
0x20f4,0x2b4f,0
0x20f8,0x2338,0
0x20fc,0x25f6,1
0x25f6,0x26c4,1
0x26c4,0x2539,0
0x26c8,0x27a8,0
0x26cc,0x2f37,0
0x26d0,0x2400,0
0x26d4,0x2794,0
0x26d8,0x2012,1
0x2012,0x2473,0
0x2016,0x2e9e,0
0x201a,0x2669,0
0x201e,0x2e70,0
0x2022,0x2ca6,1
0x2ca6,0x2428,0
0x2caa,0x2ce5,0
0x2cae,0x2134,0
0x2cb2,0x22b6,0
0x2cb6,0x2c0d,0
0x2cba,0x285f,1
0x285f,0x2883,0
0x2863,0x26ab,0
0x2867,0x2d07,1
0x2d07,0x249b,0
0x2d0b,0x2df7,0
0x2d0f,0x293d,1
0x293d,0x2b53,0
0x2941,0x2198,0
0x2945,0x2d21,0
0x2949,0x2a15,1
0x2a15,0x2f9a,1
0x2f9a,0x2934,0
0x2f9e,0x248d,0
0x2fa2,0x270c,0
0x2fa6,0x22a2,0
0x2faa,0x2231,0
0x2fae,0x2b96,0
0x2fb2,0x2b9f,0
0x2fb6,0x2a2a,1
0x2a2a,0x27de,0
0x2a2e,0x27d0,0
0x2a32,0x21fe,0
0x2a36,0x20d6,0
0x2a3a,0x22b9,1
0x22b9,0x2fd4,0
0x22bd,0x2da5,1
0x2da5,0x236f,0
0x2da9,0x258a,1
0x258a,0x24e2,1
0x24e2,0x2ae4,1
0x2ae4,0x2808,1
0x2808,0x2f64,0
0x280c,0x21bd,1
0x21bd,0x203a,0
0x21c1,0x2afa,1
0x2afa,0x2366,0
0x2afe,0x2c9c,0
0x2b02,0x2353,1
0x2353,0x290c,1
0x290c,0x2331,0
0x2910,0x21e0,0
0x2914,0x2b40,0
0x2918,0x2832,0
0x291c,0x29c6,0
0x2920,0x2505,1
0x2505,0x2f8a,0
0x2509,0x2150,1
0x2150,0x2087,0
0x2154,0x27eb,0
0x2158,0x26b2,1
0x26b2,0x2c65,0
0x26b6,0x2ee8,1
0x2ee8,0x2182,0
0x2eec,0x2a97,0
0x2ef0,0x263b,0
0x2ef4,0x254e,0
0x2ef8,0x22f2,0
0x2efc,0x2e83,0
0x2f00,0x2f87,0
0x2f04,0x254d,0
0x2f08,0x2dcc,0
0x2f0c,0x2a2f,0
0x2f10,0x229d,1
0x229d,0x22df,0
0x22a1,0x269a,0
0x22a5,0x2051,1
0x2051,0x2b67,0
0x2055,0x2695,0
0x2059,0x2213,0
0x205d,0x270f,1
0x270f,0x288f,0
0x2713,0x2a45,0
0x2717,0x2b3f,0
0x271b,0x22d3,0
0x271f,0x25ab,0
0x2723,0x244e,0
0x2727,0x2034,0
0x272b,0x2be0,1
0x2be0,0x20b6,0
0x2be4,0x23fb,1
0x23fb,0x2647,0
0x23ff,0x2c72,1
0x2c72,0x2110,0
0x2c76,0x2b37,0
0x2c7a,0x2275,0
0x2c7e,0x2224,0
0x2c82,0x2334,0
0x2c86,0x2c9a,0
0x2c8a,0x21bf,1
0x21bf,0x21c6,0
0x21c3,0x2ee4,0
0x21c7,0x24c4,0
0x21cb,0x23dc,1
0x23dc,0x255c,0
0x23e0,0x29f5,0
0x23e4,0x2fc4,0
0x23e8,0x268c,0
0x23ec,0x20e6,0
0x23f0,0x23fb,1
0x23fb,0x2971,0
0x23ff,0x23ba,0
0x2403,0x2b55,0
0x2407,0x244b,1
0x244b,0x23ba,0
0x244f,0x2c91,1
0x2c91,0x224a,0
0x2c95,0x23f1,1
0x23f1,0x2d6f,0
0x23f5,0x2262,0
0x23f9,0x2d39,0
0x23fd,0x26ac,0
0x2401,0x2aa9,0
0x2405,0x20b9,0
0x2409,0x2c2e,1
0x2c2e,0x2a00,0
0x2c32,0x2be1,1
0x2be1,0x2bc6,1
0x2bc6,0x2545,1
0x2545,0x2ca6,0
0x2549,0x2607,0
0x254d,0x2ce9,0
0x2551,0x2547,0
0x2555,0x2b25,0
0x2559,0x29a8,0
0x255d,0x21d8,0
0x2561,0x22df,0
0x2565,0x2f5f,0
0x2569,0x21ee,0
0x256d,0x205f,0
0x2571,0x224f,0
0x2575,0x2e0e,1
0x2e0e,0x2391,0
0x2e12,0x2fe3,1
0x2fe3,0x21bd,1
0x21bd,0x23db,1
0x23db,0x2212,1
0x2212,0x28ac,1
0x28ac,0x2480,0
0x28b0,0x20c5,0
0x28b4,0x207b,0
0x28b8,0x2f2d,0
0x28bc,0x249a,0
0x28c0,0x2d52,1
0x2d52,0x2f9d,1
0x2f9d,0x24af,0
0x2fa1,0x2d44,1
0x2d44,0x2ecd,1
0x2ecd,0x2aa5,0
0x2ed1,0x21a7,0
0x2ed5,0x2f5d,0
0x2ed9,0x2e9b,1
0x2e9b,0x2c78,1
0x2c78,0x2757,1
0x2757,0x2e06,1
0x2e06,0x28d2,0
0x2e0a,0x2ea6,0
0x2e0e,0x2005,1
0x2005,0x228f,0
0x2009,0x2ad0,0
0x200d,0x27b5,0
0x2011,0x23f8,1
0x23f8,0x2c8f,0
0x23fc,0x2eaf,0
0x2400,0x2213,1
0x2213,0x241c,0
0x2217,0x2b55,0
0x221b,0x20a3,0
0x221f,0x221d,0
0x2223,0x3000,0
0x2227,0x26fb,0
0x222b,0x2b02,0
0x222f,0x2bc9,1
0x2bc9,0x2a7b,1
0x2a7b,0x21e9,0
0x2a7f,0x2838,1
0x2838,0x2c26,1
0x2c26,0x2a66,0
0x2c2a,0x2bd2,0
0x2c2e,0x2178,0
0x2c32,0x2a10,0
0x2c36,0x2ce7,0
0x2c3a,0x2629,0
0x2c3e,0x2487,0
0x2c42,0x2b95,0
0x2c46,0x2843,0
0x2c4a,0x2102,1
0x2102,0x2aeb,0
0x2106,0x2889,1
0x2889,0x2fbe,1
0x2fbe,0x2058,0
0x2fc2,0x23fe,0
0x2fc6,0x25c6,1
0x25c6,0x282f,0
0x25ca,0x2566,0
0x25ce,0x2d8a,0
0x25d2,0x245f,1
0x245f,0x2ca5,1
0x2ca5,0x2819,0
0x2ca9,0x235c,1
0x235c,0x203f,1
0x203f,0x2f35,0
0x2043,0x223c,0
0x2047,0x240f,0
0x204b,0x2fe0,0
0x204f,0x2be1,0
0x2053,0x23a5,0
0x2057,0x294b,1
0x294b,0x2345,0
0x294f,0x21c1,0
0x2953,0x2c73,1
0x2c73,0x210e,0
0x2c77,0x2eaa,0
0x2c7b,0x20ad,0
0x2c7f,0x239b,1
0x239b,0x2661,1
0x2661,0x2b5a,0
0x2665,0x281b,0
0x2669,0x2fba,0
0x266d,0x22ab,1
0x22ab,0x2d38,0
0x22af,0x2b13,0
0x22b3,0x2a82,0
0x22b7,0x2ab2,0
0x22bb,0x2a4a,0
0x22bf,0x2722,1
0x2722,0x2ab5,0
0x2726,0x281f,1
0x281f,0x2b5e,0
0x2823,0x2b08,0
0x2827,0x28e6,1
0x28e6,0x2f83,0
0x28ea,0x2cc6,1
0x2cc6,0x2804,0
0x2cca,0x2bec,0
0x2cce,0x216e,0
0x2cd2,0x2a46,1
0x2a46,0x218c,0
0x2a4a,0x21d7,1
0x21d7,0x2421,0
0x21db,0x2ece,0
0x21df,0x2991,1
0x2991,0x253b,1
0x253b,0x21fa,1
0x21fa,0x2f7c,0
0x21fe,0x2b80,1
0x2b80,0x28d0,0
0x2b84,0x2a2d,0
0x2b88,0x2d4f,0
0x2b8c,0x248a,1
0x248a,0x2d2a,0
0x248e,0x2513,0
0x2492,0x2e07,0
0x2496,0x2d79,0
0x249a,0x2a12,1
0x2a12,0x25bd,0
0x2a16,0x2705,0
0x2a1a,0x264b,1
0x264b,0x26fb,0
0x264f,0x2932,0
0x2653,0x263f,0
0x2657,0x23f8,0
0x265b,0x2a0e,1
0x2a0e,0x2274,0
0x2a12,0x2942,0
0x2a16,0x2bb4,1
0x2bb4,0x2d00,0
0x2bb8,0x28f7,0
0x2bbc,0x275d,0
0x2bc0,0x221e,0
0x2bc4,0x2202,0
0x2bc8,0x2652,0
0x2bcc,0x2aa7,1
0x2aa7,0x274f,1
0x274f,0x2071,0
0x2753,0x2e5e,0
0x2757,0x24a9,1
0x24a9,0x222d,1
0x222d,0x25ea,1
0x25ea,0x2469,0
0x25ee,0x20df,0
0x25f2,0x2a29,1
0x2a29,0x2693,0
0x2a2d,0x2166,0
0x2a31,0x262c,0
0x2a35,0x2148,0
0x2a39,0x27fc,0
0x2a3d,0x2cf7,1
0x2cf7,0x26dc,0
0x2cfb,0x2310,0
0x2cff,0x2f2f,0
0x2d03,0x29d7,0
0x2d07,0x26cb,1
0x26cb,0x28dd,0
0x26cf,0x2abe,0
0x26d3,0x21a3,1
0x21a3,0x254f,1
0x254f,0x227a,0
0x2553,0x2945,0
0x2557,0x2823,0
0x255b,0x28ba,0
0x255f,0x275d,0
0x2563,0x28f1,1
0x28f1,0x2004,1
0x2004,0x2bb4,1
0x2bb4,0x2631,0
0x2bb8,0x2a11,0
0x2bbc,0x2174,0
0x2bc0,0x2660,1
0x2660,0x231e,0
0x2664,0x2009,0
0x2668,0x2749,0
0x266c,0x2ad7,1
0x2ad7,0x2bf6,0
0x2adb,0x285f,0
0x2adf,0x2128,1
0x2128,0x2430,0
0x212c,0x2319,0
0x2130,0x2a39,0
0x2134,0x2ef2,0
0x2138,0x2f55,0
0x213c,0x2b84,1
0x2b84,0x23fe,0
0x2b88,0x2952,1
0x2952,0x2f8a,1
0x2f8a,0x286b,1
0x286b,0x2f1d,1
0x2f1d,0x2fe2,0
0x2f21,0x2dfe,0
0x2f25,0x26fa,1
0x26fa,0x2ccd,1
0x2ccd,0x2189,0
0x2cd1,0x29bd,0
0x2cd5,0x2325,0
0x2cd9,0x2480,0
0x2cdd,0x2a67,1
0x2a67,0x2961,1
0x2961,0x2084,1
0x2084,0x23a6,0
0x2088,0x2b3c,1
0x2b3c,0x26d9,1
0x26d9,0x2887,0
0x26dd,0x27c0,0
0x26e1,0x25d6,1
0x25d6,0x21b5,0
0x25da,0x2139,1
0x2139,0x2462,0
0x213d,0x2d0f,0
0x2141,0x271a,1
0x271a,0x2a01,0
0x271e,0x2c65,0
0x2722,0x2e76,1
0x2e76,0x24d6,1
0x24d6,0x2e49,0
0x24da,0x25cb,1
0x25cb,0x2bdf,1
0x2bdf,0x21c3,1
0x21c3,0x269b,0
0x21c7,0x296e,0
0x21cb,0x27b6,1
0x27b6,0x295d,0
0x27ba,0x22a8,0
0x27be,0x2cf3,0
0x27c2,0x2fc5,0
0x27c6,0x2818,1
0x2818,0x20d3,0
0x281c,0x2044,1
0x2044,0x2337,0
0x2048,0x23ee,0
0x204c,0x22f4,1
0x22f4,0x20ba,1
0x20ba,0x27fd,0
0x20be,0x2206,0
0x20c2,0x25d8,1
0x25d8,0x21fe,0
0x25dc,0x2974,0
0x25e0,0x2244,1
0x2244,0x2619,0
0x2248,0x20b2,0
0x224c,0x21e3,0
0x2250,0x22e9,0
0x2254,0x23de,1
0x23de,0x2d0e,0
0x23e2,0x27ca,0
0x23e6,0x2e22,0
0x23ea,0x2efe,1
0x2efe,0x25d6,0
0x2f02,0x2cef,0
0x2f06,0x2132,1
0x2132,0x2fe2,0
0x2136,0x281b,0
0x213a,0x2b8f,0
0x213e,0x2941,0
0x2142,0x248f,1
0x248f,0x24c7,1
0x24c7,0x24d9,0
0x24cb,0x2f1b,0
0x24cf,0x27f9,0
0x24d3,0x286e,0
0x24d7,0x2c67,1
0x2c67,0x211b,0
0x2c6b,0x27c2,0
0x2c6f,0x2368,0
0x2c73,0x24f7,0
0x2c77,0x2975,0
0x2c7b,0x2b5c,0
0x2c7f,0x299a,0
0x2c83,0x2cad,0
0x2c87,0x2afd,1
0x2afd,0x21f1,1
0x21f1,0x2650,0
0x21f5,0x2f29,0
0x21f9,0x2c04,0
0x21fd,0x25c3,0
0x2201,0x2ae4,0
0x2205,0x2b6b,1
0x2b6b,0x267b,0
0x2b6f,0x274f,1
0x274f,0x20e4,0
0x2753,0x2830,1
0x2830,0x21b4,0
0x2834,0x2eb1,0
0x2838,0x2ae6,0
0x283c,0x2634,0
0x2840,0x260d,0
0x2844,0x225e,0
0x2848,0x2e7c,0
0x284c,0x2ad7,0
0x2850,0x269d,1
0x269d,0x20fd,0
0x26a1,0x2ddd,0
0x26a5,0x2dc2,0
0x26a9,0x295f,1
0x295f,0x2d99,0
0x2963,0x2370,1
0x2370,0x2c39,0
0x2374,0x2faf,0
0x2378,0x2afd,1
0x2afd,0x2323,1
0x2323,0x2a33,0
0x2327,0x2f1a,1
0x2f1a,0x2722,0
0x2f1e,0x2930,1
0x2930,0x2852,0
0x2934,0x2b86,0
0x2938,0x2786,1
0x2786,0x221f,0
0x278a,0x2bfd,0
0x278e,0x218f,0
0x2792,0x2f59,0
0x2796,0x2d43,0
0x279a,0x2788,0
0x279e,0x2e2a,0
0x27a2,0x2200,1
0x2200,0x278a,0
0x2204,0x22ea,0
0x2208,0x2f2a,0
0x220c,0x2f7c,1
0x2f7c,0x2290,1
0x2290,0x2c19,0
0x2294,0x2f8b,0
0x2298,0x2583,1
0x2583,0x2bf4,0
0x2587,0x20ee,0
0x258b,0x203e,0
0x258f,0x2bd9,0
0x2593,0x2f79,0
0x2597,0x2896,1
0x2896,0x27dd,0
0x289a,0x2292,0
0x289e,0x203e,1
0x203e,0x2cd9,1
0x2cd9,0x2932,0
0x2cdd,0x2208,0
0x2ce1,0x207b,0
0x2ce5,0x2354,1
0x2354,0x2cf8,1
0x2cf8,0x23f3,1
0x23f3,0x238c,0
0x23f7,0x2335,1
0x2335,0x2228,0
0x2339,0x276a,0
0x233d,0x2c62,0
0x2341,0x23d1,1
0x23d1,0x2be0,0
0x23d5,0x224c,0
0x23d9,0x2a62,0
0x23dd,0x21b5,0
0x23e1,0x29cb,1
0x29cb,0x2a0b,0
0x29cf,0x2645,0
0x29d3,0x239b,0
0x29d7,0x21c8,0
0x29db,0x2f42,0
0x29df,0x2f79,0
0x29e3,0x2e6b,0
0x29e7,0x25be,0
0x29eb,0x27cd,0
0x29ef,0x2302,0
0x29f3,0x2483,1
0x2483,0x2d8f,0
0x2487,0x2210,0
0x248b,0x25e1,0
0x248f,0x2c57,1
0x2c57,0x249e,1
0x249e,0x2172,0
0x24a2,0x214f,1
0x214f,0x2f11,0
0x2153,0x2d6a,0
0x2157,0x2111,1
0x2111,0x229a,0
0x2115,0x246b,0
0x2119,0x28f7,0
0x211d,0x24cf,1
0x24cf,0x26a8,1
0x26a8,0x2398,1
0x2398,0x2ee6,0
0x239c,0x23e5,0
0x23a0,0x2b3c,1
0x2b3c,0x21b5,0
0x2b40,0x28ca,0
0x2b44,0x2bf3,0
0x2b48,0x23e1,1
0x23e1,0x2508,0
0x23e5,0x2487,0
0x23e9,0x2747,0
0x23ed,0x27e2,0
0x23f1,0x29c4,1
0x29c4,0x2c1e,0
0x29c8,0x2091,0
0x29cc,0x23e2,0
0x29d0,0x2162,1
0x2162,0x23e6,0
0x2166,0x2462,0
0x216a,0x20ab,0
0x216e,0x29db,0
0x2172,0x2a47,1
0x2a47,0x29f7,1
0x29f7,0x2150,0
0x29fb,0x24c4,0
0x29ff,0x2656,1
0x2656,0x2104,0
0x265a,0x2602,0
0x265e,0x2c49,0
0x2662,0x228b,0
0x2666,0x2455,1
0x2455,0x2462,0
0x2459,0x2348,0
0x245d,0x2c04,0
0x2461,0x2b9b,0
0x2465,0x2731,0
0x2469,0x284e,1
0x284e,0x27c7,1
0x27c7,0x2d8d,1
0x2d8d,0x2773,1
0x2773,0x21bf,1
0x21bf,0x252e,0
0x21c3,0x2dcf,0
0x21c7,0x2d8b,1
0x2d8b,0x2c84,1
0x2c84,0x2d54,0
0x2c88,0x2764,1
0x2764,0x2bc9,0
0x2768,0x2a6a,0
0x276c,0x2b6c,0
0x2770,0x2528,1
0x2528,0x2c9a,1
0x2c9a,0x2e8c,1
0x2e8c,0x2edb,0
0x2e90,0x227a,0
0x2e94,0x2cce,0
0x2e98,0x24a0,0
0x2e9c,0x2023,0
0x2ea0,0x2cd2,0
0x2ea4,0x212b,0
0x2ea8,0x220a,1
0x220a,0x257a,1
0x257a,0x2286,0
0x257e,0x225f,1
0x225f,0x22e4,0
0x2263,0x2e7e,1
0x2e7e,0x2bc6,1
0x2bc6,0x2150,0
0x2bca,0x22bb,1
0x22bb,0x26d5,0
0x22bf,0x2de5,1
0x2de5,0x269a,0
0x2de9,0x2ba9,1
0x2ba9,0x2e8e,1
0x2e8e,0x2b75,0
0x2e92,0x2bd9,1
0x2bd9,0x26f6,0
0x2bdd,0x2bde,0
0x2be1,0x25e0,0
0x2be5,0x2bdb,0
0x2be9,0x2fb0,0
0x2bed,0x2439,0
0x2bf1,0x2b4f,1
0x2b4f,0x2b82,0
0x2b53,0x2e6b,0
0x2b57,0x2c8d,0
0x2b5b,0x28a9,0
0x2b5f,0x22a9,1
0x22a9,0x2416,0
0x22ad,0x294f,1
0x294f,0x25b7,0
0x2953,0x2139,1
0x2139,0x297c,0
0x213d,0x2ae5,1
0x2ae5,0x2e39,0
0x2ae9,0x271b,0
0x2aed,0x247c,1
0x247c,0x2f2f,0
0x2480,0x24da,0
0x2484,0x2391,0
0x2488,0x2c0f,0
0x248c,0x2115,1
0x2115,0x2e64,0
0x2119,0x2490,0
0x211d,0x27ce,1
0x27ce,0x2603,1
0x2603,0x2ae7,1
0x2ae7,0x2855,0
0x2aeb,0x2dcb,0
0x2aef,0x2772,1
0x2772,0x25a2,0
0x2776,0x251b,1
0x251b,0x272b,0
0x251f,0x20d1,0
0x2523,0x27c6,0
0x2527,0x210e,0
0x252b,0x2c32,0
0x252f,0x2290,1
0x2290,0x2abd,0
0x2294,0x2766,0
0x2298,0x2e2d,0
0x229c,0x281c,0
0x22a0,0x20a8,1
0x20a8,0x24c9,0
0x20ac,0x25dd,0
0x20b0,0x2857,0
0x20b4,0x2ba3,0
0x20b8,0x2af1,0
0x20bc,0x2b5b,0
0x20c0,0x2b10,0
0x20c4,0x21bf,0
0x20c8,0x2805,0
0x20cc,0x2929,0
0x20d0,0x2236,1
0x2236,0x20d1,0
0x223a,0x287a,0
0x223e,0x2be5,0
0x2242,0x27ae,0
0x2246,0x2e77,0
0x224a,0x2127,0
0x224e,0x2b14,0
0x2252,0x2389,0
0x2256,0x28ae,0
0x225a,0x2156,0
0x225e,0x28a6,1
0x28a6,0x222b,0
0x28aa,0x21d5,0
0x28ae,0x2836,0
0x28b2,0x2cd5,0
0x28b6,0x2309,0
0x28ba,0x2df7,0
0x28be,0x2044,0
0x28c2,0x29dd,1
0x29dd,0x2625,0
0x29e1,0x275d,0
0x29e5,0x2348,0
0x29e9,0x26ef,0
0x29ed,0x24cb,0
0x29f1,0x26f4,1
0x26f4,0x2958,1
0x2958,0x2ecf,0
0x295c,0x2703,0
0x2960,0x2179,0
0x2964,0x237f,0
0x2968,0x2530,1
0x2530,0x23bf,0
0x2534,0x2552,0
0x2538,0x2052,0
0x253c,0x2b28,0
0x2540,0x2c63,0
0x2544,0x2e38,0
0x2548,0x23a0,1
0x23a0,0x2803,0
0x23a4,0x2d03,1
0x2d03,0x2930,0
0x2d07,0x2c8c,0
0x2d0b,0x2faf,0
0x2d0f,0x202a,1
0x202a,0x2b2f,0
0x202e,0x2d15,0
0x2032,0x26fb,1
0x26fb,0x20e6,0
0x26ff,0x27e9,0
0x2703,0x231b,0
0x2707,0x28de,0
0x270b,0x2859,0
0x270f,0x2c05,1
0x2c05,0x2792,1
0x2792,0x2342,0
0x2796,0x2f03,0
0x279a,0x20a8,0
0x279e,0x2880,1
0x2880,0x24df,0
0x2884,0x2793,1
0x2793,0x2b70,0
0x2797,0x26b4,1
0x26b4,0x2620,0
0x26b8,0x2f4c,1
0x2f4c,0x213e,0
0x2f50,0x276c,0
0x2f54,0x2658,0
0x2f58,0x2ed3,1
0x2ed3,0x2ccb,1
0x2ccb,0x2591,1
0x2591,0x2978,1
0x2978,0x2c1d,0
0x297c,0x21ea,0
0x2980,0x2e8d,1
0x2e8d,0x2b2c,0
0x2e91,0x2123,0
0x2e95,0x25c7,0
0x2e99,0x2c85,1
0x2c85,0x23fb,0
0x2c89,0x25b2,1
0x25b2,0x22a3,0
0x25b6,0x26e8,1
0x26e8,0x21b9,0
0x26ec,0x2f2b,1
0x2f2b,0x2c4c,0
0x2f2f,0x2306,1
0x2306,0x2d5b,0
0x230a,0x2a3f,1
0x2a3f,0x260d,0
0x2a43,0x29a6,0
0x2a47,0x2117,1
0x2117,0x22b0,1
0x22b0,0x2a6a,0
0x22b4,0x2167,1
0x2167,0x2b64,0
0x216b,0x226b,0
0x216f,0x2d8b,0
0x2173,0x2dbc,0
0x2177,0x2c5a,1
0x2c5a,0x2521,0
0x2c5e,0x29b1,1
0x29b1,0x2aca,0
0x29b5,0x2e62,0
0x29b9,0x279d,0
0x29bd,0x2daa,0
0x29c1,0x2667,1
0x2667,0x2a80,1
0x2a80,0x2ae5,0
0x2a84,0x243d,0
0x2a88,0x2225,0
0x2a8c,0x22ee,0
0x2a90,0x213e,0
0x2a94,0x28fd,1
0x28fd,0x241d,0
0x2901,0x2f52,0
0x2905,0x2b3e,0
0x2909,0x22a4,1
0x22a4,0x2f87,1
0x2f87,0x23d2,0
0x2f8b,0x24bf,0
0x2f8f,0x2976,0
0x2f93,0x2f01,0
0x2f97,0x247f,1
0x247f,0x2277,0
0x2483,0x24d7,0
0x2487,0x2d24,1
0x2d24,0x23de,0
0x2d28,0x2069,0
0x2d2c,0x2068,1
0x2068,0x2dc8,0
0x206c,0x2679,1
0x2679,0x20c2,1
0x20c2,0x25dc,0
0x20c6,0x2504,0
0x20ca,0x27b5,0
0x20ce,0x293d,1
0x293d,0x2a82,1
0x2a82,0x2e45,0
0x2a86,0x21d6,0
0x2a8a,0x25b7,0
0x2a8e,0x27ba,0
0x2a92,0x2ca3,0
0x2a96,0x22b4,1
0x22b4,0x2ee6,1
0x2ee6,0x2660,0
0x2eea,0x20f0,0
0x2eee,0x211b,0
0x2ef2,0x2929,1
0x2929,0x2a6f,0
0x292d,0x21f1,1
0x21f1,0x2796,0
0x21f5,0x2c3d,1
0x2c3d,0x2dc5,0
0x2c41,0x2596,0
0x2c45,0x2dd1,1
0x2dd1,0x22de,0
0x2dd5,0x20f0,0
0x2dd9,0x23b3,0
0x2ddd,0x2b26,0
0x2de1,0x2394,0
0x2de5,0x2a81,0
0x2de9,0x293e,1
0x293e,0x2959,1
0x2959,0x2f55,0
0x295d,0x25df,0
0x2961,0x285a,0
0x2965,0x2842,0
0x2969,0x26b4,0
0x296d,0x2d50,0
0x2971,0x2e1c,0
0x2975,0x2c34,0
0x2979,0x216f,1
0x216f,0x2930,1
0x2930,0x2123,0
0x2934,0x20c3,1
0x20c3,0x249a,0
0x20c7,0x2698,1
0x2698,0x2a73,1
0x2a73,0x2f57,0
0x2a77,0x2395,1
0x2395,0x23dc,0
0x2399,0x253a,0
0x239d,0x2430,0
0x23a1,0x23cf,0
0x23a5,0x2748,0
0x23a9,0x270d,0
0x23ad,0x2549,0
0x23b1,0x2599,0
