PC,"Inst Name",Jump?,Jump Addr
0x15F20,"LD A,E",0,0x0
0x15F21,"POP BC",0,0x0
0x15F22,"LD C,A",0,0x0
0x15F23,"LD HL,(SP+1)",0,0x0
0x15F24,"LD BC,$B77E",1,0xB77E
0x15F25,"LD A,(HL)",0,0x0
0x15F26,"OR A",0,0x0
0x15F27,"JR Z,$5F43  [+26]",1,0x5F43
0x15F28,"LD A,(DE)",0,0x0
0x15F29,"PUSH BC",0,0x0
0x15F2A,"PUSH BC",0,0x0
0x15F2B,"INC SP",0,0x0
0x15F2C,"DEC HL",0,0x0
0x15F2D,"LD A,(HL)",0,0x0
0x15F2E,"PUSH AF",0,0x0
0x15F2F,"INC SP",0,0x0
0x15F30,"CALL $0974",1,0x974
0x15F31,"LD (HL),H",0,0x0
0x15F33,"ADD SP,+2",0,0x0
0x15F34,"LD (BC),A",0,0x0
0x15F35,"POP BC",0,0x0
0x15F36,"BIT 1 E",0,0x0
0x15F37,"LD C,E",0,0x0
0x15F38,"JR NZ,$5F43  [+9]",1,0x5F43
0x15F39,"ADD HL,BC",0,0x0
0x15F3A,"LD A,C",0,0x0
0x15F3B,"INC A",0,0x0
0x15F3C,"JR NZ,$5F43  [+5]",1,0x5F43
0x15F3D,"DEC B",0,0x0
0x15F3E,"LD HL,$C0B3",1,0xC0B3
0x15F3F,"OR E",0,0x0
0x15F41,"LD (HL),$01",0,0x0
0x15F42,"LD BC,$C621",1,0xC621
0x15F43,"LD HL,$C0C6",1,0xC0C6
0x15F44,"ADD A,$C0",0,0x0
0x15F46,"LD (HL),C",0,0x0
0x15F47,"JP $5FE6",1,0x5FE6
0x15F48,"AND $5F",0,0x0
0x2B39,"LD HL,(SP+3)",0,0x0
0x2B3A,"INC BC",0,0x0
0x2B3B,"LD A,(HL)",0,0x0
0x2B3C,"LD HL,$CBF3",1,0xCBF3
0x2B3D,"DI",0,0x0
0x2B3F,"SUB (HL)",0,0x0
0x2B40,"JR NZ,$2B45  [+3]",1,0x2B45
0x2B41,"INC BC",0,0x0
0x43F,"DEC HL",0,0x0
0x440,"LD (HL),$00",0,0x0
0x441,"NOP",0,0x0
0x442,"JR $0446  [+2]",1,0x446
0x443,"LD (BC),A",0,0x0
0x6528,"INC HL",0,0x0
0x6529,"LD A,(HL)",0,0x0
0x652A,"SUB B",0,0x0
0x652B,"JR NZ,$6540  [+19]",1,0x6540
0x652C,"INC DE",0,0x0
0x652D,"LD HL,(SP+13)",0,0x0
0x652E,"DEC C",0,0x0
0x652F,"LD A,(HL+)",0,0x0
0x6530,"LD H,(HL)",0,0x0
0x6531,"LD L,A",0,0x0
0x6532,"PUSH HL",0,0x0
0x6533,"LD HL,(SP+13)",0,0x0
0x6534,"DEC C",0,0x0
0x6535,"LD A,(HL+)",0,0x0
0x6536,"LD H,(HL)",0,0x0
0x6537,"LD L,A",0,0x0
0x6538,"PUSH HL",0,0x0
0x6539,"CALL $2428",1,0x2428
0x653A,"JR Z,$6560  [+36]",1,0x6560
0x2428,"ADD SP,-5",0,0x0
0x2429,"EI",0,0x0
0x242A,"LD HL,$CA95",1,0xCA95
0x242B,"SUB L",0,0x0
0x242D,"LD A,(HL)",0,0x0
0x242E,"OR A",0,0x0
0x242F,"JR Z,$2436  [+5]",1,0x2436
0x2430,"DEC B",0,0x0
0x2436,"LD HL,(SP+7)",0,0x0
0x2437,"RLCA",0,0x0
0x2438,"LD A,(HL+)",0,0x0
0x2439,"LD E,(HL)",0,0x0
0x243A,"LD HL,$CA91",1,0xCA91
0x243B,"SUB C",0,0x0
0x243D,"LD (HL+),A",0,0x0
0x243E,"LD (HL),E",0,0x0
0x243F,"LD HL,(SP+9)",0,0x0
0x2440,"ADD HL,BC",0,0x0
0x2441,"LD A,(HL+)",0,0x0
0x2442,"LD E,(HL)",0,0x0
0x2443,"LD HL,$CA93",1,0xCA93
0x2444,"SUB E",0,0x0
0x2446,"LD (HL+),A",0,0x0
0x2447,"LD (HL),E",0,0x0
0x2448,"LD HL,$CA95",1,0xCA95
0x2449,"SUB L",0,0x0
0x244B,"LD (HL),$17",0,0x0
0x244C,"RLA",0,0x0
0x244D,"LD HL,$C6C4",1,0xC6C4
0x244E,"CALL NZ,$4EC6",1,0x4EC6
0x2450,"LD C,(HL)",0,0x0
0x2451,"LD B,$00",0,0x0
0x2452,"NOP",0,0x0
0x2453,"LD HL,(SP+9)",0,0x0
